study,cruisename,year-month,stationstart,stationend,eventnumber,day-time,fix,total-time,shipspeed,shipcourse,latstart,longstart,latend,longend,sighting_utc
LMG17-01,1701,1701,Process Study 1,Process Study 1,70,82101,,2.8,30,226,-64.88156,-64.28381,-64.89337,-64.3191,NA
LMG17-01,1701,1701,Process Study 1,Process Study 1,72,82158,,2,30,52,-64.88986,-64.29268,-64.87846,-64.24923,NA
LMG17-01,1701,1701,Process Study 1,Process Study 1,74,82258,,1.3,32,57,-64.87062,-64.22154,-64.863973,-64.167223,NA
LMG17-01,1701,1701,Process Study 1,Process Study 1,76,90011,,1.4,24,90,-64.87619,-64.27578,-64.87681,-64.24362,NA
LMG17-01,1701,1701,600.12,600.14,87,90953,,10.1,32,309,-64.43285,-65.666,-64.36751,-65.86532,NA
LMG17-01,1701,1701,600.14,600.16,89,91048,,11.2,31,309,-64.33389,-65.95324,-64.27216,-66.10888,NA
LMG17-01,1701,1701,600.16,600.18,92,91301,,10.1,30,300,-64.20868,-66.26549,-64.14171,-66.42755,NA
LMG17-01,1701,1701,600.18,600.2,96,91624,,10,23,312,-64.08729,-66.55725,-64.03934,-66.67775,NA
LMG17-01,1701,1701,600.2,600.22,109,100123,,9.3,21,282,-63.96343,-66.82026,-63.92481,-66.94424,NA
LMG17-01,1701,1701,500.2,500.18,118,101636,,11.1,18,136,-64.68922,-68.11048,-64.73499,-67.99723,NA
LMG17-01,1701,1701,500.18,500.16,120,101701,,10.7,31,133,-64.73796,-67.98999,-64.80757,-67.82207,NA
LMG17-01,1701,1701,500.16,500.14,122,101802,,11.3,30,135,-64.86165,-67.69342,-64.92921,-67.52919,NA
LMG17-01,1701,1701,500.14,500.12,123,101902,,13.3,30,131,-64.98511,-67.39367,-65.0522,-67.22845,NA
LMG17-01,1701,1701,500.12,500.1,126,102004,,10.1,30,138,-65.1104,-67.08298,-65.17773,-66.92047,NA
LMG17-01,1701,1701,400.04,400.06,144,111536,,9.7,30,300,-66.25264,-67.345,-66.18346,-67.51601,NA
LMG17-01,1701,1701,400.06,400.08,145,111634,,11.4,30,320,-66.12849,-67.65747,-66.0577,-67.83232,NA
LMG17-01,1701,1701,400.08,400.1,148,111733,,11.2,31,312,-66.00178,-67.97396,-65.93002,-68.16388,NA
LMG17-01,1701,1701,400.1,400.12,154,112218,,11.9,31,339,-65.88599,-68.29432,-65.80468,-68.45856,NA
LMG17-01,1701,1701,400.12,400.14,156,112317,,11.4,30,314,-65.74889,-68.59024,-65.6735,-68.76407,NA
LMG17-01,1701,1701,400.14,400.16,158,120016,,11.7,30,315,-65.62039,-68.89787,-65.54856,-69.06676,NA
LMG17-01,1701,1701,400.16,400.18,159,120113,,11.8,31,323,-65.49546,-69.19687,-65.41872,-69.37613,NA
LMG17-01,1701,1701,300.2,300.18,177,122137,,7.1,30,165,-65.85062,-71.37903,-65.92056,-71.21979,NA
LMG17-01,1701,1701,300.18,300.16,179,122238,,10.9,30,134,-65.9828,-71.08294,-66.05287,-70.92431,NA
LMG17-01,1701,1701,300.16,300.14,182,120128,,10.8,30,130,-66.11243,-70.7813,-66.1867,-70.61765,NA
LMG17-01,1701,1701,300.1,300.08,190,130826,,11.5,30,182,-66.47458,-69.71924,-66.5741,-69.69738,NA
LMG17-01,1701,1701,300.08,300.06,192,130929,,11.9,31,135,-66.63774,-69.54897,-66.71182,-69.36528,NA
LMG17-01,1701,1701,300.06,300.04,194,131027,,11.1,15,139,-66.76355,-69.23676,-66.80152,-69.15187,NA
LMG17-01,1701,1701,100.04,100.06,213,141755,,0.4,40,258,-68.11251,-72.35666,-68.08782,-72.39343,NA
LMG17-01,1701,1701,100.06,100.08,215,142031,,4.7,45,292,-67.97664,-72.66158,-67.9374,-72.73563,NA
LMG17-01,1701,1701,100.08,100.1,217,142245,,10.9,30,315,-67.83817,-72.9688,-67.76463,-73.15412,NA
LMG17-01,1701,1701,Process study 3,Process study 3,291,241704,,2.2,30,19,-69.78581,-75.47517,-69.79398,-75.48367,NA
LMG17-01,1701,1701,Process Study 3,Process study 3,293,241804,,2.7,13,79,-69.79424,-75.4754,-69.78778,-75.45067,NA
LMG17-01,1701,1701,Process study 3,Process study 3,295,241834,,3.4,14,66,-69.80443,-75.48114,-69.79928,-75.4626,NA
LMG17-01,1701,1701,Process study 3,Process study 3,302,242241,,3.7,27,55,-69.81183,-75.60147,-69.8069,-75.55647,NA
LMG18-01,1801,1801,Process study 1 station E,600.04,4,51715,,7.4,30,211,-64.81943,-64.04233,-64.86223,-64.1561,NA
LMG18-01,1801,1801,Process Study 1 mid canyon,P1.1,6,52215,,10,30,49,-64.90877,-64.27745,-64.83879,-64.08487,NA
LMG18-01,1801,1801,Process Study 1 616.040,616.04,10,60031,,1,30,252,-64.82037,-64.03318,-64.8308,-64.07638,NA
LMG18-01,1801,1801,Process Study 1 Near station E,600.04,12,60216,,10.6,30,230,-64.84376,-64.10592,-64.90974,-64.31192,NA
LMG18-01,1801,1801,Process Study 1 Canyon wall,600.04,18,61059,,10.9,31,51,-64.96894,-64.61351,-64.93466,-64.40099,NA
LMG18-01,1801,1801,Process Study 1 608.040,599.049,27,62040,,4.3,70,277,-64.88484,-64.30374,-64.8874,-64.55364,NA
LMG18-01,1801,1801,Process Study 1 599.049 (p1.3),601.031 (p1.4),33,70322,,5,94,118,-64.9017,-64.52152,-64.98133,-64.24556,NA
LMG18-01,1801,1801,Process Study 1 zulu 1,Zulu 2,41,71217,,10,16,325,-64.96169,-64.12898,-64.94815,-64.23908,NA
LMG18-01,1801,1801,Process Study 1 Zulu 3,Zulu 4,42,71242,,10,15,67,-64.92928,-64.21812,-64.94481,-64.11305,NA
LMG18-01,1801,1801,Process Study 1 Zulu 5,Zulu 6,43,71306,,10,15,350,Bad Value: -6492325,-64.09393,-64.91029,Bad Value: -6419410,NA
LMG18-01,1801,1801,Process Study 1 Zulu 7,Zulu 8,44,71329,,10,13,113,-64.89783,-64.17706,-64.90327,-64.08287,NA
LMG18-01,1801,1801,Process Study 1 Canyon Head,Myraid I,45,71401,,10.8,20,222,-64.88523,-64.15613,-64.93064,-64.20291,NA
LMG18-01,1801,1801,Process Study 1 Zulu 1,Whale sat tag,48,71847,,10.7,40,253,-64.94927,-64.19394,-64.99258,-64.48694,NA
LMG18-01,1801,1801,Process Study 1 Whale sat tag,600.080 P1.4,49,71957,,11,92,85,-64.99397,-64.49649,-64.97537,-64.25572,NA
LMG18-01,1801,1801,Process Study 1 601.031 p1.4,614.032 p1.x,50,72033,,11,35,41,-64.97358,-64.24845,-64.88404,-64.07712,NA
LMG18-01,1801,1801,600.04,600.06,71,82120,,10.4,31,298,-64.93389,-64.40396,-64.86728,-64.55457,NA
LMG18-01,1801,1801,600.06,600.08,72,82221,,10.5,32,312,-64.81885,-64.70421,-64.75079,-64.88227,NA
LMG18-01,1801,1801,600.08,600.1,75,82326,,10,32,319,-64.69673,-64.02489,-64.62993,-65.19663,NA
LMG18-01,1801,1801,600.16,600.18,83,90907,,3.8,30,36,-64.15985,-66.22748,-64.12749,-66.23554,NA
LMG18-01,1801,1801,500.2,500.18,95,101007,,10.7,30,139,-64.6092,-68.28742,-64.6813,-68.12155,NA
LMG18-01,1801,1801,500.18,500.16,97,101106,,11.6,30,144,-64.73674,-67.99323,-64.80674,-67.82421,NA
LMG18-01,1801,1801,500.16,500.14,99,101203,,10.5,30,139,-64.85972,-67.69551,-64.93115,-67.52352,NA
LMG18-01,1801,1801,500.14,500.12,101,101302,,11.3,30,130,-64.98654,-67.391,-65.05643,-67.21883,NA
LMG18-01,1801,1801,500.12,500.1,103,101400,,10.3,30,132,-65.10951,-67.08816,-65.17651,-66.92145,NA
LMG18-01,1801,1801,400.1,400.12,127,111733,,10.6,30,322,-65.88108,-68.27696,-65.81399,-68.44218,NA
LMG18-01,1801,1801,400.12,400.14,128,111835,,11,30,320,-65.75324,-68.58573,-65.68276,-68.76157,NA
LMG18-01,1801,1801,400.14,400.16,131,111938,,11,30,307,-65.62336,-68.9005,-65.55231,-69.06796,NA
LMG18-01,1801,1801,400.16,400.18,133,112037,,10.7,30,314,-65.49932,-69.19286,-65.42617,-69.36708,NA
LMG18-01,1801,1801,400.18,400.2,135,112138,,10.5,30,309,-65.37038,-69.4961,-65.29499,-69.67404,NA
LMG18-01,1801,1801,300.2,300.18,147,121347,,10.7,31,140,-65.85873,-71.36662,-65.92995,-71.19992,NA
LMG18-01,1801,1801,300.18,300.16,149,121444,,11.5,30,139,-65.98141,-71.08274,-66.05339,-70.92104,NA
LMG18-01,1801,1801,300.16,300.14,151,121544,,11.1,30,131,-66.11446,-70.78075,-66.18872,-70.60971,NA
LMG18-01,1801,1801,300.14,300.12,153,121642,,11.2,30,127,-66.24593,-70.47899,-66.31983,-70.30666,NA
LMG18-01,1801,1801,300.12,300.1,155,121749,,11.5,45,139,-66.39548,-70.12858,-66.50104,-69.87368,NA
LMG18-01,1801,1801,300.1,300.08,166,132258,,11.3,30,143,-66.51452,-69.83445,-66.60415,-69.62886,NA
LMG18-01,1801,1801,300.08,300.06,168,132349,,11.1,31,134,-66.63039,-69.56399,-66.70812,-69.37171,NA
LMG18-01,1801,1801,300.06,300.04,170,140048,,11.3,30,131,-66.76253,-69.23884,-66.83492,-69.05933,NA
LMG18-01,1801,1801,200.04,200.06,181,141230,,10,30,314,-67.50742,-70.59684,-67.43072,-70.77361,NA
LMG18-01,1801,1801,200.06,200.08,183,141327,,10.6,30,320,-67.37562,-70.90341,-67.30145,-71.07372,NA
LMG18-01,1801,1801,200.08,200.06,185,141427,,11.8,30,316,-67.24641,-71.21945,-67.17259,-71.39671,NA
LMG18-01,1801,1801,200.1,200.12,190,141749,,11.1,30,338,-67.11034,-71.63488,-67.01902,-71.75537,NA
LMG18-01,1801,1801,200.12,200.14,192,141838,,11,30,318,-66.98321,-71.83636,-66.90698,-72.00733,NA
LMG18-01,1801,1801,200.14,200.16,195,142231,,10.8,30,318,-66.81279,-72.21635,-66.74363,-72.37505,NA
LMG18-01,1801,1801,200.16,200.18,197,142316,,10.7,30,321,-66.7154,-72.43921,-66.64296,-72.59712,NA
LMG18-01,1801,1801,100.18,100.16,209,151805,,11.1,30,150,-67.15938,-74.47383,-67.23817,-74.30872,NA
LMG18-01,1801,1801,100.14,100.12,212,151958,,11.4,30,143,-67.42538,-73.90527,-67.50147,-73.72911,NA
LMG18-01,1801,1801,100.12,100.1,214,152058,,11.3,30,143,-67.5677,-73.5896,-67.64782,-73.41502,NA
LMG18-01,1801,1801,000.040,000.060,232,161703,,6,40,313,-68.67188,-74.11612,-68.63917,-74.25774,NA
LMG18-01,1801,1801,000.060,000.080,234,161843,,11.1,30,322,-68.5555,-74.50263,-68.47617,-74.67869,NA
LMG18-01,1801,1801,000.080,000.100,236,161940,,11.2,30,317,-68.41815,-74.80289,-68.33852,-74.97063,NA
LMG18-01,1801,1801,000.100,000.120,241,162244,,11.3,30,355,-68.25678,-75.07227,-68.19099,-75.27651,NA
LMG18-01,1801,1801,000.120,000.140,243,162339,,11.2,30,325,-68.138,-75.40772,-68.05722,-75.57735,NA
LMG18-01,1801,1801,000.140,000.160,245,170036,,11.4,30,320,-67.99713,-75.69986,-67.91896,-75.87054,NA
LMG18-01,1801,1801,000.160,000.180,247,170134,,10.9,30,321,-67.8578,-75.99492,-67.77892,-76.16229,NA
LMG18-01,1801,1801,-100.18,-100.16,262,171928,,11.1,31,146,-68.24803,-78.20842,-68.33069,-78.03179,NA
LMG18-01,1801,1801,-100.16,-100.14,264,172019,,11.1,30,144,-68.37609,-77.94999,-68.45687,-77.78216,NA
LMG18-01,1801,1801,-100.14,-100.12,266,172122,,11.4,30,148,-68.53269,-77.64283,-68.615,-77.47686,NA
LMG18-01,1801,1801,-100.12,-100.1,268,172218,,11.3,30,145,-68.67551,-77.35499,-68.76608,-77.16869,NA
LMG18-01,1801,1801,-100.1,-100.08,273,180154,,11.4,30,169,-68.81849,-77.01329,-68.90467,-76.86089,NA
LMG18-01,1801,1801,-100.08,-100.06,275,180248,,11.3,30,145,-68.96217,-76.75932,-69.05668,-76.58734,NA
LMG18-01,1801,1801,-100.06,-100.04,277,180346,,11.3,30,134,-69.10543,-76.45799,-69.13875,-76.2934,NA
LMG19-01,1901,1901,Deb 1,Deb 2,21,70424,,4.6,64,127,-64.82026,-64.10543,-64.8767,-63.93326,NA
LMG19-01,1901,1901,Deb 2,Deb 3,23,70535,,4.2,26,137,-64.8767,-63.93326,-64.88194,-64.02704,NA
LMG19-01,1901,1901,Deb 3,Deb 4 (1),26,70649,,3.7,30,292,-64.86573,-64.07558,-64.83736,-64.16528,NA
LMG19-01,1901,1901,Deb 3,Deb 4 (2),27,70732,,4.9,20,311,-64.83221,-64.18043,-64.81317,-64.23806,NA
LMG19-01,1901,1901,Deb 4,Deb 5,28,70834,,5.3,15,219,-64.8176,-64.25552,-64.83716,-64.28644,NA
LMG19-01,1901,1901,Deb 5,Deb 6 (1),29,70852,,1.4,30,123,-64.83716,-64.28644,-64.8656,-64.19706,NA
LMG19-01,1901,1901,Deb 5,Deb 6 (2),30,70928,,5,45,118,-64.8656,-64.19706,-64.90765,-64.07493,NA
LMG19-01,1901,1901,Deb 6,Deb 7,31,71020,,5.1,25,154,-64.91021,-64.07488,-64.94726,-64.07786,NA
LMG19-01,1901,1901,Deb 7,Deb 8 (1),32,71117,,4.7,10,310,-64.92724,-64.14261,-64.91528,-64.17862,NA
LMG19-01,1901,1901,Deb 7,Deb 8 (2),35,71200,,3.5,52,290,-64.90454,-64.21245,-64.85683,-64.3548,NA
LMG19-01,1901,1901,Deb 8,Deb 9,38,71405,,3.8,15,210,-64.86002,-64.36555,-64.87787,-64.39749,NA
LMG19-01,1901,9402,Deb 9,Deb 10 (1),39,381433,,5.1,30,121,-64.88476,-64.38498,-64.91306,-64.3001,NA
LMG19-01,1901,9402,Deb 9,Deb 10 (2),40,381508,,4.8,20,127,-64.91447,-64.2959,-64.9334,-64.23745,NA
LMG19-01,1901,9402,600.04,616.04,51,382105,,11.4,30,40,-64.90868,-64.34992,-64.83443,-64.1945,NA
LMG19-01,1901,9402,600.06,600.08,70,391547,,8.2,30,297,-64.79993,-64.76926,-64.73328,-64.93723,NA
LMG19-01,1901,9402,600.08,600.1,72,391638,,10.9,30,313,-64.69538,-65.03038,-64.63145,-65.19687,NA
LMG19-01,1901,9402,600.1,600.12,79,392156,,8.2,32,312,-64.57201,-65.35836,-64.5019,-65.52928,NA
LMG19-01,1901,9402,600.12,600.14,81,392255,,11.2,30,310,-64.45158,-65.65732,-64.38494,-65.82158,NA
LMG19-01,1901,9402,600.14,600.16,83,392353,,11.6,30,315,-64.33301,-65.95248,-64.26599,-66.12627,NA
LMG19-01,1901,9402,600.16,600.18,85,400051,,11.2,31,312,-64.21498,-66.25628,-64.13971,-66.43424,NA
LMG19-01,1901,9402,600.18,600.2,87,400150,,11.8,30,312,-64.09035,-66.55422,-64.02361,-66.72169,NA
LMG19-01,1901,1901,500.2,500.18,102,92159,,10.4,30,145,-64.62185,-68.25281,-64.69415,-68.09511,NA
LMG19-01,1901,1901,500.18,500.16,104,92251,,11.7,30,125,-64.73582,-67.99517,-64.80416,-67.8291,NA
LMG19-01,1901,1901,500.16,500.14,106,92350,,11.6,30,131,-64.86194,-67.69449,-64.93224,-67.52316,NA
LMG19-01,1901,1901,500.14,500.12,108,100048,,11.5,30,136,-64.98603,-67.38927,-65.05804,-67.21325,NA
LMG19-01,1901,1901,400.04,400.06,123,110058,,10.4,48,320,-66.25078,-67.36862,-66.18623,-67.52141,NA
LMG19-01,1901,1901,400.08,400.1,127,110648,,11.2,31,319,-66.00344,-67.96861,-65.93169,-68.15131,NA
LMG19-01,1901,1901,400.1,400.12,133,111126,,11,30,316,-65.87514,-68.24222,-65.81688,-68.42202,NA
LMG19-01,1901,1901,400.12,400.14,135,111229,,10.6,31,314,-65.75033,-68.59221,-65.68138,-68.75911,NA
LMG19-01,1901,1901,400.14,400.16,137,111328,,11.1,30,317,-65.62393,-68.89877,-65.55276,-69.06784,NA
LMG19-01,1901,1901,400.16,400.18,139,111426,,10.5,30,317,-65.49617,-69.19865,-65.42406,-69.36756,NA
LMG19-01,1901,1901,400.18,400.2,141,111526,,11.3,31,317,-65.36707,-69.50293,-65.29441,-69.67154,NA
LMG19-01,1901,1901,300.2,300.18,154,121001,,11.1,30,160,-65.85955,-71.35201,-65.93153,-71.19722,NA
LMG19-01,1901,1901,300.18,300.16,156,121056,,10.2,34,139,-65.98199,-71.08217,-66.06077,-70.90184,NA
LMG19-01,1901,1901,300.16,300.14,158,121154,,11.8,30,129,-66.11148,-70.78823,-66.1849,-70.62009,NA
LMG19-01,1901,1901,300.14,300.12,160,121254,,10.9,30,128,-66.24477,-70.48008,-66.3176,-70.30947,NA
LMG19-01,1901,1901,300.12,300.1,162,121351,,11.9,30,136,-66.37464,-70.17466,-66.4511,-70.00643,NA
LMG19-01,1901,1901,300.1,300.08,172,130113,,10.6,30,156,-66.49866,-69.85443,-66.57978,-69.68505,NA
LMG19-01,1901,1901,300.08,300.06,174,130211,,11.5,30,132,-66.63522,-69.55433,-66.70667,-69.37646,NA
LMG19-01,1901,1901,100.1,100.12,241,211347,,11.6,30,325,-67.68683,-73.3337,-67.609,-73.49198,NA
LMG19-01,1901,1901,100.12,100.14,243,211436,,10.2,31,320,-67.57061,-73.57732,-67.49196,-73.74968,NA
LMG19-01,1901,1901,100.14,100.16,245,211534,,10.2,30,319,-67.43294,-73.88343,-67.35384,-74.05529,NA
LMG19-01,1901,1901,100.16,100.18,247,211633,,11.4,30,314,-67.29561,-74.18067,-67.22005,-74.34208,NA
LMG19-01,1901,1901,000.160,000.140,261,221122,,11.1,30,150,-67.87003,-75.96713,-67.9516,-75.80595,NA
LMG19-01,1901,1901,000.140,000.120,263,221212,,11.2,30,134,-67.99706,-75.70823,-68.07812,-75.53914,NA
LMG19-01,1901,1901,000.120,000.100,266,221446,,10.9,31,153,-68.13848,-75.40829,-68.22081,-75.23566,NA
LMG19-01,1901,1901,000.100,000.080,274,222024,,10.1,7,139,-68.25356,-75.16023,-68.28193,-75.12884,NA
LMG19-01,1901,1901,000.080,000.060,276,222133,,11,30,140,-68.41629,-74.81263,-68.49509,-74.63569,NA
LMG19-01,1901,1901,-100.12,-100.14,305,242117,,2.8,47,334,-68.67248,-77.35612,-68.59889,-77.50412,NA
LMG19-01,1901,1901,-100.14,-100.16,307,242236,,11.6,30,319,-68.53458,-77.63927,-68.44862,-77.81778,NA
LMG19-01,1901,9402,Deb1,Deb2 (1),380,670422,,2.4,36,115,-64.82006,-64.10698,-64.84285,-64.03643,NA
LMG19-01,1901,9402,Deb1,Deb2 (2),381,670502,,3.8,51,130,-64.84285,-64.03643,-64.87697,-63.9347,NA
LMG19-01,1901,9402,Deb2,Deb3,382,670603,,2.2,29,247,-64.87757,-63.94156,-64.88234,-64.02711,NA
LMG19-01,1901,9402,Deb3,Deb4 (1),383,670641,,4.6,52,319,-64.88008,-64.03542,-64.84178,-64.15174,NA
LMG19-01,1901,9402,Deb 3,Deb 4 (2),384,670739,,4.6,35,337,-64.83979,-64.15737,-64.81238,-64.24119,NA
LMG19-01,1901,9402,Deb 4,Deb 5,385,670821,,3.7,17,237,-64.81258,-64.24742,-64.83279,-64.28295,NA
LMG19-01,1901,9402,Deb 5,Deb 6 (1),386,670846,,4,34,138,-64.83675,-64.28514,-64.86458,-64.20171,NA
LMG19-01,1901,9402,Deb 5,Deb 6 (2),390,671039,,3.6,34,129,-64.87367,-64.17143,-64.90471,-64.08107,NA
LMG19-01,1901,9402,Deb 6,Deb 7,391,671120,,5.5,20,189,-64.90897,-64.07394,-64.94381,-64.07672,NA
LMG19-01,1901,9402,Deb 7,Deb 8,392,671147,,4.9,46,316,-64.94752,-64.08381,-64.90229,-64.21987,NA
LMG19-01,1901,9402,Deb7,Deb8 (2),393,671237,,5.8,43,306,-64.90229,-64.21987,-64.85729,-64.35394,NA
LMG19-01,1901,9402,Deb8,Deb9,397,671357,,5.3,14,244,-64.85898,-64.36329,-64.87808,-64.39948,NA
LMG19-01,1901,9402,Deb9,Deb10 (1),398,671423,,1.8,3,57,-64.88404,-64.38643,-64.88404,-64.38643,NA
LMG19-01,1901,9402,Deb9,Deb10 (2),401,671502,,6.3,30,114,-64.89898,-64.34343,-64.92836,-64.254,NA
LMG19-01,1901,9402,Deb9,Deb10 (3),402,671535,,5.1,30,124,-64.92836,-64.254,-64.96071,-64.15974,NA
LMG19-01,1901,9402,Deb 9,Deb 10 (4),406,671704,,4.5,18,138,-64.96348,-64.15001,-64.98104,-64.12341,NA
LMG19-01,1901,9402,Deb 11,Deb 12,409,671808,,5.1,64,300,-64.99705,-64.15669,-64.94025,-64.32202,NA
LMG20-01,2001,2001,EK Start,EK2,34,71951,,1.5,67,164,-64.82345,-64.11478,-64.85083,-64.0224,NA
LMG20-01,2001,2001,EK Start,EK 2 (2),35,72104,,2.8,47,128,-64.85216,-64.01819,-64.87192,-0.6395424,NA
LMG20-01,2001,2001,EK start,EK 2 (3),38,72250,,2.4,10,129,-64.872,-63.95033,-64.87694,-63.93549,NA
LMG20-01,2001,2001,EK2,EK3,39,72305,,3.4,37,262,-64.87855,-63.93701,-64.88251,-64.0214,NA
LMG20-01,2001,2001,EK3,EK4,40,72350,,2.7,66,290,-64.88188,-64.02848,-64.84656,-64.13819,NA
LMG20-01,2001,2001,EK3,EK4 (2),41,80100,,3.1,57,306,-64.84577,-64.14098,-64.81353,-64.24119,NA
LMG20-01,2001,2001,EK4,EK5,42,80205,,2.3,27,235,-64.81339,-64.24389,-64.83351,-64.28367,NA
LMG20-01,2001,2001,EK5,EK6,43,80241,,3.3,65,154,-64.83595,-64.28218,-64.87499,-64.16969,NA
LMG20-01,2001,2001,EK5,EK6 (2),44,80353,,3.3,54,121,-64.87611,-64.16625,-64.9073,-64.07621,NA
LMG20-01,2001,2001,EK6,EK7,45,80456,,3.6,40,180,-64.91277,-64.07538,-64.94718,-64.07666,NA
LMG20-01,2001,2001,EK7,EK8,46,80543,,2.4,76,270,-64.94953,-64.08002,-64.90627,-64.20756,NA
LMG20-01,2001,2001,EK7,EK8 (2),47,80707,,3.7,76,288,-64.90399,-64.21528,-64.85756,-64.35479,NA
LMG20-01,2001,2001,EK8,EK9,48,80832,,2.6,28,237,-64.85757,-64.35906,-64.87586,-64.39581,NA
LMG20-01,2001,2001,EK9,004,49,80915,,2.9,58,136,-64.88132,-64.38885,-64.91729,-64.28367,NA
LMG20-01,2001,2001,601.031,600.04,74,91635,,2.7,47,289,-64.97665,-64.25213,-64.95258,-64.33623,NA
LMG20-01,2001,2001,601.031,600.040 (2),75,91727,,3.2,30,294,-64.95178,-64.33964,-64.93493,-64.39533,NA
LMG20-01,2001,2001,600.04,599.049,76,91804,,3.2,52,307,-64.93316,-64.40092,-64.90506,-64.49533,NA
LMG20-01,2001,2001,600.04,599.049 (2),77,91909,,2.2,30,286,-64.90101,-64.50475,-64.88614,-64.56242,NA
LMG20-01,2001,2001,600.04,600.06,83,102034,,9.7,31,310,-64.92414,-64.43045,-64.86097,-64.59359,NA
LMG20-01,2001,2001,600.06,600.08,85,101118,,11,33,315,-64.81559,-64.71295,-64.74901,-64.88647,NA
LMG20-01,2001,2001,600.08,600.1,87,101223,,9.6,31,320,-64.69451,-65.03145,-64.63108,-65.19364,NA
LMG20-01,2001,2001,600.1,600.12,94,101711,,2.2,40,332,-64.57896,-64.35923,-64.49916,-65.5356,NA
LMG20-01,2001,2001,600.12,600.14,96,101828,,9.4,30,313,-64.44119,-65.67987,-64.33301,-65.95248,NA
LMG20-01,2001,2001,600.14,600.16,98,101923,,9.6,35,311,-64.33824,-65.94094,-64.26549,-66.12303,NA
LMG20-01,2001,2001,600.16,600.18,100,102031,,10.4,30,316,-64.20878,-66.26403,-64.14833,-66.41636,NA
LMG20-01,2001,2001,600.18,600.2,102,102133,,10.3,15,314,-64.08967,-66.5563,-64.02361,-66.72169,NA
LMG20-01,2001,2001,600.18,600.200 (2),103,102207,,5.4,15,313,-64.04427,-66.66701,-64.01248,-66.74249,NA
LMG20-01,2001,2001,500.2,500.18,120,120737,,9.9,30,155,-64.61345,-68.27233,-64.68632,-68.11163,NA
LMG20-01,2001,2001,500.18,500.16,122,120835,,10.2,30,140,-64.73471,-68.00272,-64.79846,-67.84526,NA
LMG20-01,2001,2001,500.16,500.14,124,120939,,10.2,30,134,-64.86186,-67.69327,-64.93505,-67.51453,NA
LMG20-01,2001,2001,500.14,500.12,126,121039,,10.4,30,132,-64.98333,-67.39624,-65.05085,-67.23456,NA
LMG20-01,2001,2001,500.12,500.1,128,121142,,10.6,30,131,-65.11075,-67.08432,-65.17845,-66.91606,NA
LMG20-01,2001,2001,500.1,500.08,136,121640,,9.7,30,144,-65.22769,-66.76202,-65.29739,-66.61471,NA
LMG20-01,2001,2001,500.08,500.06,138,121744,,11.1,30,127,-65.35914,-66.45515,-65.42817,-66.27899,NA
LMG20-01,2001,2001,400.04,400.06,154,131123,,10.4,30,349,-66.25594,-67.36436,-66.18426,-67.51111,NA
LMG20-01,2001,2001,400.06,400.08,156,131224,,11.4,30,312,-66.12638,-67.66045,-66.05788,-67.83123,NA
LMG20-01,2001,2001,400.08,400.1,158,131324,,10.8,31,307,-66.0024,-67.97194,-65.93524,-68.14029,NA
LMG20-01,2001,2001,400.1,400.12,165,131736,,9.7,30,327,-65.87007,-68.3054,-65.79815,-68.47576,NA
LMG20-01,2001,2001,400.02,400.04,167,131835,,10.2,30,307,-65.74498,-68.59832,-65.67837,-68.77068,NA
LMG20-01,2001,2001,400.04,400.06,169,131936,,10.5,25,315,-65.62252,-68.90617,-65.55241,-69.06464,NA
LMG20-01,2001,2001,400.16,400.18,171,132107,,10.6,15,318,-65.43376,-69.34886,-65.39049,-69.43978,NA
LMG20-01,2001,2001,400.18,400.2,173,132216,,11,17,320,-65.28876,-69.98392,-65.23925,-69.79638,NA
LMG20-01,2001,2001,300.16,300.14,189,150913,,10.3,34,129,-66.12658,-70.77737,-66.20341,-70.58126,NA
LMG20-01,2001,2001,300.14,300.12,191,151012,,10.7,30,132,-66.24632,-70.47533,-66.31802,-70.31231,NA
LMG20-01,2001,2001,300.12,300.1,193,151114,,10.6,30,134,-66.37955,-70.16238,-66.44948,-70.00154,NA
LMG20-01,2001,2002,Biscoe Point,Bismarck Strait,377,360859,,2.4,32,292,-64.83464,-63.96861,-64.82466,-64.02166,NA
LMG20-01,2001,2002,Biscoe Point,Bismarck Strait (2),378,360937,,2.6,17,288,-64.82431,-64.02352,-64.8212,-64.05329,NA
LMG20-01,2001,2002,Bismarck Strait,302,379,361000,,2.3,10,268,-64.82123,-64.05678,-64.82699,-64.07456,NA
LMG20-01,2001,2002,302,301,380,361016,,2,32,132,-64.82825,-64.07351,-64.83877,-64.02712,NA
LMG20-01,2001,2002,302,301 (2),381,361051,,2.8,26,116,-64.83911,-64.02567,-64.84828,-63.98495,NA
LMG20-01,2001,2002,301,302,382,361133,,1.8,21,305,-64.85134,-63.9822,-64.84178,-64.01309,NA
LMG20-01,2001,2002,Deb10,EK9,389,361800,,2,165,306,-64.9683,-64.12863,-64.90621,-64.31508,NA
LMG20-01,2001,2002,Deb10,EK9 (2),391,362053,,2.8,60,310,-64.90463,-64.31964,-64.8787,-64.3961,NA
LMG20-01,2001,2002,EK9,EK8,392,362201,,2.1,39,34,-64.87601,-64.39711,-64.8577,-64.35999,NA
