studyName,"Cruise Name","Year / Month",Station,"Event Number","Depth (m)","Latitude (º)","Longitude (º)","Day / Time","Sea State","Salinity (PSU)","Fluorometry (mg/m³)","Wind Speed","Wind Direction",Habitat,"Ice Cover","Ice Type","Ice Color","Count Minute (min)",Species,Number,Linkages,Behavior,Direction,Notes
LMG08-01,0801,0801,500.220,117,2822,6428.973,6835.177,091241,0,34,0,10,192,0,0,0,0,11,WISP,1,0,1,320,NULL
LMG08-01,0801,0801,500.220,117,2822,6428.973,6835.177,091241,0,34,0,10,192,0,0,0,0,3,GHAL,1,0,2,NULL,NULL
LMG08-01,0801,0801,500.220,117,2822,6428.973,6835.177,091241,0,34,0,10,192,0,0,0,0,13,WCPE,1,0,2,NULL,NULL
LMG08-01,0801,0801,500.220,117,2822,6428.973,6835.177,091241,0,34,0,10,192,0,0,0,0,6,SOFU,4,0,1,220,NULL
LMG08-01,0801,0801,500.220,117,2822,6428.973,6835.177,091241,0,34,0,10,192,0,0,0,0,2,BBAL,2,0,1,310,S.c.
LMG08-01,0801,0801,500.220,117,2822,6428.973,6835.177,091241,0,34,0,10,192,0,0,0,0,4,CAPE,15,0,3,NULL,NULL
LMG08-01,0801,0801,500.220,117,2822,6428.973,6835.177,091241,0,34,0,10,192,0,0,0,0,4,ANPE,1,0,2,NULL,NULL
LMG08-01,0801,0801,500.220,117,2822,6428.973,6835.177,091241,0,34,0,10,192,0,0,0,0,3,CAPE,5,0,2,NULL,NULL
LMG08-01,0801,0801,500.220,117,2822,6428.973,6835.177,091241,0,34,0,10,192,0,0,0,0,15,NULL,NULL,0,NULL,NULL,S.c.end
LMG08-01,0801,0801,600-160,133,429,6412.678,6615.433,101645,1,34,0,8,272,0,0,0,0,16,NULL,NULL,0,NULL,NULL,End
LMG08-01,0801,0801,600-160,133,429,6412.678,6615.433,101645,1,34,0,8,272,0,0,0,0,13,WISP,1,0,1,040,NULL
LMG08-01,0801,0801,600-160,133,429,6412.678,6615.433,101645,1,34,0,8,272,0,0,0,0,10,WISP,1,0,1,220,NULL
LMG08-01,0801,0801,600-160,133,429,6412.678,6615.433,101645,1,34,0,8,272,0,0,0,0,9,CAPE,2,0,3,NULL,NULL
LMG08-01,0801,0801,600-160,133,429,6412.678,6615.433,101645,1,34,0,8,272,0,0,0,0,6,WISP,1,0,1,040,"Not a positive id."
LMG08-01,0801,0801,600-160,133,429,6412.678,6615.433,101645,1,34,0,8,272,0,0,0,0,4,SOFU,1,0,1,040,NULL
LMG08-01,0801,0801,600-160,133,429,6412.678,6615.433,101645,1,34,0,8,272,0,0,0,0,3,CAPE,1,0,0,NULL,NULL
LMG08-01,0801,0801,600-160,133,429,6412.678,6615.433,101645,1,34,0,8,272,0,0,0,0,2,CAPE,4,0,3,NULL,Stern
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,8,HUWH,1,0,3,NULL,"More than 1?"
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,13,SOFU,21,0,3,NULL,NULL
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,13,WCPE,2,0,3,NULL,NULL
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,12,WCPE,1,0,2,NULL,NULL
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,12,SOFU,1,0,3,NULL,NULL
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,10,CAPE,3,0,3,NULL,NULL
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,14,SOFU,NULL,0,0,NULL,NULL
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,6,SOFU,1,0,0,NULL,NULL
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,17,NULL,NULL,0,NULL,NULL,End
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,5,WISP,1,0,1,110,NULL
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,4,SOFU,1,0,1,280,NULL
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,3,WCPE,1,0,1,250,NULL
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,2,WCPE,NULL,0,3,NULL,NULL
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,6,WCPE,2,0,1,310,NULL
LMG08-01,0801,0801,600-180,141,1757,6405.301,6633.528,102044,1,34,0,3,257,0,0,0,0,16,WISP,1,0,1,080,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,13,CHPE,3,0,5,220,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,9,WISP,1,0,1,000,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,8,BBAL,1,0,0,NULL,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,7,BBAL,1,0,1,272,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,6,WISP,1,0,2,NULL,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,6,TBPR,1,0,2,NULL,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,4,WCPE,1,0,1,060,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,4,BBAL,1,0,3,NULL,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,13,CAPE,53,0,3,NULL,S.c.end
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,4,CAPE,53,0,3,NULL,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,3,BBAL,1,0,1,020,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,3,CAPE,7,0,3,NULL,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,2,WCPE,1,0,2,NULL,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,2,LMSA,1,0,2,NULL,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,4,BBAL,1,0,3,NULL,NULL
LMG08-01,0801,0801,600.220,155,3131,6350.737,6707.646,111054,1,34,0,13,293,0,0,0,0,11,BBAL,5,0,3,NULL,NULL
LMG08-01,0801,0801,600-240,158,3318,6343.140,6726.531,111312,0,34,0,6,280,0,0,0,0,16,CAPE,58,0,3,NULL,"Stern end"
LMG08-01,0801,0801,600-240,158,3318,6343.140,6726.531,111312,0,34,0,6,280,0,0,0,0,16,BBAL,2,0,3,NULL,NULL
LMG08-01,0801,0801,600-240,158,3318,6343.140,6726.531,111312,0,34,0,6,280,0,0,0,0,12,BBAL,1,0,1,330,NULL
LMG08-01,0801,0801,600-240,158,3318,6343.140,6726.531,111312,0,34,0,6,280,0,0,0,0,11,WISP,1,0,NULL,100,NULL
LMG08-01,0801,0801,600-240,158,3318,6343.140,6726.531,111312,0,34,0,6,280,0,0,0,0,8,CAPE,7,0,3,NULL,NULL
LMG08-01,0801,0801,600-240,158,3318,6343.140,6726.531,111312,0,34,0,6,280,0,0,0,0,7,CAPE,8,0,1,320,NULL
LMG08-01,0801,0801,600-240,158,3318,6343.140,6726.531,111312,0,34,0,6,280,0,0,0,0,4,BBAL,1,0,3,NULL,NULL
LMG08-01,0801,0801,600-240,158,3318,6343.140,6726.531,111312,0,34,0,6,280,0,0,0,0,4,WISP,1,0,1,040,NULL
LMG08-01,0801,0801,600-240,158,3318,6343.140,6726.531,111312,0,34,0,6,280,0,0,0,0,4,CAPE,25,0,0,NULL,NULL
LMG08-01,0801,0801,600-240,158,3318,6343.140,6726.531,111312,0,34,0,6,280,0,0,0,0,3,WCPE,1,0,1,260,NULL
LMG08-01,0801,0801,600-240,158,3318,6343.140,6726.531,111312,0,34,0,6,280,0,0,0,0,1,SOFU,1,0,1,020,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,18,SOFU,1,0,1,060,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,17,WISP,1,0,1,060,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,6,CAPE,1,0,0,NULL,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,2,CAPE,46,0,3,NULL,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,3,WISP,1,0,1,115,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,4,BBAL,1,0,1,330,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,4,SOFU,1,0,3,NULL,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,4,GIPE,1,0,1,345,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,7,GHAL,1,0,0,NULL,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,18,NULL,NULL,0,NULL,NULL,End
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,8,SOFU,1,0,0,NULL,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,8,SOFU,1,0,0,NULL,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,9,BBAL,1,0,1,335,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,10,HUWH,1,0,3,NULL,NULL
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,14,WISP,1,0,1,330,+id?
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,16,WISP,1,0,1,150,+id?
LMG08-01,0801,0801,600-200,166,3090,6357.847,6651.490,112139,1,34,0,12,246,0,0,0,0,17,BBAL,1,0,2,NULL,NULL
LMG08-01,0801,0801,600.140,180,334,6420.077,6557.361,121453,1,34,0,10,237,0,0,0,0,14,GIPE,4,0,3,NULL,S.c.end
LMG08-01,0801,0801,600.140,180,334,6420.077,6557.361,121453,1,34,0,10,237,0,0,0,0,11,WISP,2,0,2,NULL,NULL
LMG08-01,0801,0801,600.140,180,334,6420.077,6557.361,121453,1,34,0,10,237,0,0,0,0,10,GIPE,1,0,1,NULL,NULL
LMG08-01,0801,0801,600.140,180,334,6420.077,6557.361,121453,1,34,0,10,237,0,0,0,0,9,GIPE,1,0,1,340,NULL
LMG08-01,0801,0801,600.140,180,334,6420.077,6557.361,121453,1,34,0,10,237,0,0,0,0,8,GIPE,1,0,1,350,NULL
LMG08-01,0801,0801,600.140,180,334,6420.077,6557.361,121453,1,34,0,10,237,0,0,0,0,7,CAPE,27,0,2,NULL,NULL
LMG08-01,0801,0801,600.140,180,334,6420.077,6557.361,121453,1,34,0,10,237,0,0,0,0,4,GIPE,1,0,1,120,NULL
LMG08-01,0801,0801,600.140,180,334,6420.077,6557.361,121453,1,34,0,10,237,0,0,0,0,3,GIPE,1,0,3,NULL,NULL
LMG08-01,0801,0801,600.140,180,334,6420.077,6557.361,121453,1,34,0,10,237,0,0,0,0,2,CAPE,11,0,3,NULL,NULL
LMG08-01,0801,0801,600-120,192,550,6427.244,6539.097,121502,2,34,1,6,247,0,0,0,0,17,NULL,NULL,0,NULL,NULL,End
LMG08-01,0801,0801,600-120,192,550,6427.244,6539.097,121502,2,34,1,6,247,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL
LMG08-01,0801,0801,600-120,192,550,6427.244,6539.097,121502,2,34,1,6,247,0,0,0,0,15,BBAL,1,0,1,160,NULL
LMG08-01,0801,0801,600-120,192,550,6427.244,6539.097,121502,2,34,1,6,247,0,0,0,0,12,GIPE,1,0,1,180,NULL
LMG08-01,0801,0801,600-120,192,550,6427.244,6539.097,121502,2,34,1,6,247,0,0,0,0,7,WISP,1,0,1,160,NULL
LMG08-01,0801,0801,600-120,192,550,6427.244,6539.097,121502,2,34,1,6,247,0,0,0,0,5,WISP,1,0,1,010,NULL
LMG08-01,0801,0801,600-120,192,550,6427.244,6539.097,121502,2,34,1,6,247,0,0,0,0,3,CAPE,46,0,3,NULL,NULL
LMG08-01,0801,0801,600.100,198,630,6434.368,6520.800,122111,2,34,1,2,235,0,0,0,0,14,CAPE,32,0,3,NULL,S.c.end
LMG08-01,0801,0801,600.100,198,630,6434.368,6520.800,122111,2,34,1,2,235,0,0,0,0,13,CHPE,2,0,5,300,NULL
LMG08-01,0801,0801,600.100,198,630,6434.368,6520.800,122111,2,34,1,2,235,0,0,0,0,10,CAPE,18,0,3,NULL,NULL
LMG08-01,0801,0801,600.100,198,630,6434.368,6520.800,122111,2,34,1,2,235,0,0,0,0,3,WISP,4,0,2,NULL,NULL
LMG08-01,0801,0801,600.100,198,630,6434.368,6520.800,122111,2,34,1,2,235,0,0,0,0,2,CAPE,16,0,0,NULL,NULL
LMG08-01,0801,0801,600.100,198,630,6434.368,6520.800,122111,2,34,1,2,235,0,0,0,0,1,SPSK,1,0,1,152,NULL
LMG08-01,0801,0801,600.100,198,630,6434.368,6520.800,122111,2,34,1,2,235,0,0,0,0,1,CAPE,23,0,3,NULL,NULL
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,12,WISP,1,0,1,320,NULL
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,2,NULL,NULL,0,NULL,NULL,Start
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,3,WISP,1,0,1,250,NULL
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,7,WISP,1,0,1,305,NULL
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,8,WISP,2,0,1,340,NULL
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,11,CHPE,2,0,6,NULL,NULL
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,12,WISP,3,0,1,3,NULL
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,19,NULL,NULL,0,NULL,NULL,End
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,13,WISP,1,0,1,310,NULL
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,16,WISP,2,0,1,310,NULL
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,16,WISP,1,0,1,310,NULL
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,17,SPSK,1,0,1,310,NULL
LMG08-01,0801,0801,600-080,214,526,6442.000,6501.120,130702,3,33,0,2,5,0,0,0,0,18,WISP,2,0,1,280,NULL
LMG08-01,0801,0801,600-060,225,194,6448.843,6443.062,131132,2,34,0,6,22,0,0,0,0,17,NULL,NULL,0,NULL,NULL,End
LMG08-01,0801,0801,600-060,225,194,6448.843,6443.062,131132,2,34,0,6,22,0,0,0,0,16,WISP,1,0,6,NULL,NULL
LMG08-01,0801,0801,600-060,225,194,6448.843,6443.062,131132,2,34,0,6,22,0,0,0,0,15,CHPE,2,0,3,NULL,NULL
LMG08-01,0801,0801,600-060,225,194,6448.843,6443.062,131132,2,34,0,6,22,0,0,0,0,11,WISP,2,0,1,295,NULL
LMG08-01,0801,0801,600-060,225,194,6448.843,6443.062,131132,2,34,0,6,22,0,0,0,0,11,WISP,1,0,1,290,NULL
LMG08-01,0801,0801,600-060,225,194,6448.843,6443.062,131132,2,34,0,6,22,0,0,0,0,10,WISP,1,0,6,NULL,NULL
LMG08-01,0801,0801,600-060,225,194,6448.843,6443.062,131132,2,34,0,6,22,0,0,0,0,9,WISP,2,0,2,NULL,NULL
LMG08-01,0801,0801,600-060,225,194,6448.843,6443.062,131132,2,34,0,6,22,0,0,0,0,7,WISP,1,0,0,320,NULL
LMG08-01,0801,0801,600-060,225,194,6448.843,6443.062,131132,2,34,0,6,22,0,0,0,0,7,WISP,1,0,2,NULL,NULL
LMG08-01,0801,0801,600-060,225,194,6448.843,6443.062,131132,2,34,0,6,22,0,0,0,0,6,SPSK,1,0,NULL,160,NULL
LMG08-01,0801,0801,600-060,225,194,6448.843,6443.062,131132,2,34,0,6,22,0,0,0,0,4,WISP,1,0,1,270,NULL
LMG08-01,0801,0801,600-060,225,194,6448.843,6443.062,131132,2,34,0,6,22,0,0,0,0,2,SPSK,1,0,NULL,010,NULL
LMG08-01,0801,0801,600.040,235,1321,6455.892,6424.328,131529,2,33,0,5,12,0,0,0,0,13,NULL,NULL,0,NULL,NULL,S.c.end
LMG08-01,0801,0801,600.040,235,1321,6455.892,6424.328,131529,2,33,0,5,12,0,0,0,0,9,SPSK,1,0,1,150,NULL
LMG08-01,0801,0801,600.040,235,1321,6455.892,6424.328,131529,2,33,0,5,12,0,0,0,0,5,HUWH,1,0,5,301,NULL
LMG08-01,0801,0801,400-040,343,220,6615.302,6720.167,160717,2,34,0,142,138,0,0,0,0,7,NULL,NULL,0,NULL,NULL,Ena
LMG08-01,0801,0801,400-040,343,220,6615.302,6720.167,160717,2,34,0,142,138,0,0,0,0,5,SPSK,1,0,1,040,NULL
LMG08-01,0801,0801,400-040,343,220,6615.302,6720.167,160717,2,34,0,142,138,0,0,0,0,4,NULL,NULL,0,NULL,NULL,Start
LMG08-01,0801,0801,400-060,353,407,6607.712,6739.214,161159,2,34,0,9,144,0,0,0,0,3,NULL,NULL,0,NULL,NULL,"Stern end"
LMG08-01,0801,0801,400.080,363,340,6600.259,6758.208,161540,2,34,0,2,119,0,0,0,0,13,NULL,NULL,0,NULL,NULL,S.c.end
LMG08-01,0801,0801,400.080,363,340,6600.259,6758.208,161540,2,34,0,2,119,0,0,0,0,12,NULL,NULL,0,NULL,NULL,NULL
LMG08-01,0801,0801,400.080,363,340,6600.259,6758.208,161540,2,34,0,2,119,0,0,0,0,4,WISP,1,0,1,030,NULL
LMG08-01,0801,0801,400.080,363,340,6600.259,6758.208,161540,2,34,0,2,119,0,0,0,0,2,CHPE,3,0,5,200,NULL
LMG08-01,0801,0801,400.100,377,359,6552.628,6817.054,161936,2,34,0,3,338,0,0,0,0,14,NULL,NULL,0,NULL,NULL,S.c.end
LMG08-01,0801,0801,400.100,377,359,6552.628,6817.054,161936,2,34,0,3,338,0,0,0,0,11,BBAL,1,0,1,240,NULL
LMG08-01,0801,0801,400-120,383,358,6544.792,6836.136,170109,2,34,0,8,313,0,0,0,0,18,NULL,NULL,0,NULL,NULL,End
LMG08-01,0801,0801,400-120,383,358,6544.792,6836.136,170109,2,34,0,8,313,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL
LMG08-01,0801,0801,400.140,395,367,6537.476,6853.756,170939,2,34,0,10,349,0,0,0,0,14,NULL,NULL,0,NULL,NULL,S.c.end
LMG08-01,0801,0801,400-160,404,370,6529.734,6912.101,171352,2,34,0,16,359,0,0,0,0,17,BBAL,1,0,1,130,End
LMG08-01,0801,0801,400-160,404,370,6529.734,6912.101,171352,2,34,0,16,359,0,0,0,0,16,CAPE,1,0,0,NULL,NULL
LMG08-01,0801,0801,400-160,404,370,6529.734,6912.101,171352,2,34,0,16,359,0,0,0,0,14,CAPE,1,0,0,NULL,NULL
LMG08-01,0801,0801,400-160,404,370,6529.734,6912.101,171352,2,34,0,16,359,0,0,0,0,12,BBAL,1,0,1,060,NULL
LMG08-01,0801,0801,400-160,404,370,6529.734,6912.101,171352,2,34,0,16,359,0,0,0,0,11,WISP,1,0,1,020,NULL
LMG08-01,0801,0801,400-160,404,370,6529.734,6912.101,171352,2,34,0,16,359,0,0,0,0,9,BBAL,1,0,1,290,NULL
LMG08-01,0801,0801,400-160,404,370,6529.734,6912.101,171352,2,34,0,16,359,0,0,0,0,8,WISP,1,0,1,260,NULL
LMG08-01,0801,0801,400-160,404,370,6529.734,6912.101,171352,2,34,0,16,359,0,0,0,0,7,CAPE,1,0,1,350,NULL
LMG08-01,0801,0801,400-160,404,370,6529.734,6912.101,171352,2,34,0,16,359,0,0,0,0,5,WISP,1,0,1,260,NULL
LMG08-01,0801,0801,400-160,404,370,6529.734,6912.101,171352,2,34,0,16,359,0,0,0,0,4,BBAL,1,0,1,080,NULL
LMG08-01,0801,0801,400-160,404,370,6529.734,6912.101,171352,2,34,0,16,359,0,0,0,0,2,WCPE,NULL,0,NULL,170,NULL
LMG08-01,0801,0801,400.180,414,2661,6522.159,6929.937,171746,1,34,0,16,360,0,0,0,0,14,NULL,NULL,0,NULL,NULL,S.c.end
LMG08-01,0801,0801,400.180,414,2661,6522.159,6929.937,171746,1,34,0,16,360,0,0,0,0,12,CAPE,2,0,3,NULL,NULL
LMG08-01,0801,0801,400.180,414,2661,6522.159,6929.937,171746,1,34,0,16,360,0,0,0,0,12,CAPE,1,0,2,NULL,NULL
LMG08-01,0801,0801,400.180,414,2661,6522.159,6929.937,171746,1,34,0,16,360,0,0,0,0,12,SOFU,1,0,2,NULL,NULL
LMG08-01,0801,0801,400.180,414,2661,6522.159,6929.937,171746,1,34,0,16,360,0,0,0,0,11,BBAL,1,0,1,270,NULL
LMG08-01,0801,0801,400.180,414,2661,6522.159,6929.937,171746,1,34,0,16,360,0,0,0,0,10,SOFU,1,0,1,280,NULL
LMG08-01,0801,0801,400.180,414,2661,6522.159,6929.937,171746,1,34,0,16,360,0,0,0,0,10,CAPE,1,0,0,NULL,NULL
LMG08-01,0801,0801,400.180,414,2661,6522.159,6929.937,171746,1,34,0,16,360,0,0,0,0,6,CAPE,1,0,3,NULL,NULL
LMG08-01,0801,0801,400.180,414,2661,6522.159,6929.937,171746,1,34,0,16,360,0,0,0,0,1,CAPE,2,0,3,NULL,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,18,GHAL,1,0,1,280,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,15,BBAL,1,0,1,280,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,14,WISP,2,0,1,50,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,5,BBAL,1,0,1,150,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,3,GHAL,1,0,NULL,260,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,4,BBSP,1,0,1,330,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,5,BBAL,1,0,1,305,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,7,BBSP,1,0,1,260,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,18,NULL,NULL,0,NULL,NULL,End
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,7,WISP,2,0,1,040,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,10,CAPE,1,0,0,NULL,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,10,WISP,1,0,6,340,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,12,BBAL,1,0,1,180,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,12,WISP,1,0,1,340,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,13,GIPE,1,0,3,NULL,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,15,BBAL,1,0,1,280,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,17,BBAL,1,0,0,NULL,NULL
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,2,GHAL,1,0,1,260,"no header info for event #423 found, used event header #422"
LMG08-01,0801,0801,400-200,422,2752,6514.432,6947.844,180042,1,34,0,7,725,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,"no header info for event #423 found, used event header #422"
LMG08-01,0801,0801,300-200,432,3106,6550.884,7122.383,181643,1,34,0,14,328,0,0,0,0,14,NULL,NULL,0,NULL,NULL,End
LMG08-01,0801,0801,300-200,432,3106,6550.884,7122.383,181643,1,34,0,14,328,0,0,0,0,12,SOFU,1,0,1,060,NULL
LMG08-01,0801,0801,300-200,432,3106,6550.884,7122.383,181643,1,34,0,14,328,0,0,0,0,9,TBPR,1,0,1,355,"+ id ?"
LMG08-01,0801,0801,300-200,432,3106,6550.884,7122.383,181643,1,34,0,14,328,0,0,0,0,4,TBPR,1,0,1,250,"+ id ?"
LMG08-01,0801,0801,300-200,432,3106,6550.884,7122.383,181643,1,34,0,14,328,0,0,0,0,4,SOFU,1,0,3,NULL,NULL
LMG08-01,0801,0801,300-200,432,3106,6550.884,7122.383,181643,1,34,0,14,328,0,0,0,0,4,SOFU,1,0,0,NULL,NULL
LMG08-01,0801,0801,300-200,432,3106,6550.884,7122.383,181643,1,34,0,14,328,0,0,0,0,3,CAPE,24,0,3,NULL,NULL
LMG08-01,0801,0801,300-200,432,3106,6550.884,7122.383,181643,1,34,0,14,328,0,0,0,0,2,CAPE,22,0,0,NULL,NULL
LMG08-01,0801,0801,300-180,441,3020,6558.985,7104.724,190045,1,34,0,16,9,0,0,0,0,17,NULL,NULL,0,NULL,NULL,End
LMG08-01,0801,0801,300-180,441,3020,6558.985,7104.724,190045,1,34,0,16,9,0,0,0,0,15,NULL,1,0,1,310,"Diving petrel spp"
