studyName,"Event Number",Cruise,"Count Minute (min)",Species,Number,Linkages,Behavior,Direction,Notes
LMG08-01,450,0801,7,WCPE,1,0,1,310,NULL
LMG08-01,450,0801,9,SOFU,1,0,1,310,NULL
LMG08-01,450,0801,10,BLPE,1,0,1,220,"+ id ?"
LMG08-01,450,0801,15,SOFU,1,0,0,NULL,NULL
LMG08-01,450,0801,17,WISP,1,0,1,40,NULL
LMG08-01,450,0801,19,SOFU,2,0,0,NULL,NULL
LMG08-01,450,0801,19,BLPE,1,0,NULL,220,NULL
LMG08-01,450,0801,20,BLPE,1,0,1,210,NULL
LMG08-01,450,0801,21,BLPE,1,0,1,200,NULL
LMG08-01,450,0801,29,WISP,1,0,1,130,NULL
LMG08-01,450,0801,29,SOFU,1,0,1,210,NULL
LMG08-01,450,0801,31,BBAL,1,0,1,110,NULL
LMG08-01,450,0801,32,WISP,1,0,1,30,NULL
LMG08-01,450,0801,33,CAPE,1,0,0,NULL,"Stern end"
LMG08-01,450,0801,33,CAPE,2,0,0,NULL,"Stern Count"
LMG08-01,452,0801,5,CAPE,3,0,0,NULL,NULL
LMG08-01,452,0801,6,BLPE,7,0,NULL,330,"+ id ?"
LMG08-01,452,0801,8,CAPE,1,0,0,NULL,NULL
LMG08-01,452,0801,10,WISP,1,0,1,220,NULL
LMG08-01,452,0801,12,BBAL,1,0,1,50,NULL
LMG08-01,452,0801,12,BLPE,1,0,1,250,NULL
LMG08-01,452,0801,16,BLPE,1,0,1,340,".+ id ?"
LMG08-01,452,0801,18,BBAL,2,0,1,135,NULL
LMG08-01,452,0801,18,CAPE,1,0,1,290,NULL
LMG08-01,452,0801,19,ANPR,1,0,1,140,Spp?
LMG08-01,452,0801,19,WISP,1,0,1,135,NULL
LMG08-01,452,0801,20,ANPR,1,0,1,190,Spp?
LMG08-01,452,0801,21,CAPE,3,0,0,NULL,NULL
LMG08-01,452,0801,23,BLPE,1,0,1,310,NULL
LMG08-01,452,0801,23,SOFU,1,0,0,NULL,NULL
LMG08-01,452,0801,25,CAPE,1,0,1,310,NULL
LMG08-01,452,0801,26,SOFU,1,0,1,20,NULL
LMG08-01,452,0801,28,BBAL,1,0,1,140,NULL
LMG08-01,452,0801,29,BLPE,1,0,1,210,"+ id ?"
LMG08-01,452,0801,36,NULL,NULL,0,NULL,NULL,"Stern end"
LMG08-01,461,0801,2,NULL,NULL,0,NULL,NULL,"Stern Count - limited visibility"
LMG08-01,461,0801,4,CAPE,3,0,0,NULL,NULL
LMG08-01,461,0801,5,CAPE,9,0,0,NULL,NULL
LMG08-01,461,0801,15,NULL,NULL,0,NULL,NULL,"Stern end"
LMG08-01,468,0801,2,CAPE,8,0,2,NULL,"Stern Count"
LMG08-01,468,0801,2,SOFU,1,0,1,140,NULL
LMG08-01,468,0801,2,GHAL,1,0,1,20,NULL
LMG08-01,468,0801,6,WISP,1,0,1,350,NULL
LMG08-01,468,0801,13,SOFU,1,0,2,NULL,NULL
LMG08-01,468,0801,18,BBAL,1,0,1,150,NULL
LMG08-01,468,0801,23,BBSP,1,0,0,NULL,S.c.end
LMG08-01,470,0801,2,NULL,NULL,0,NULL,NULL,"Stern Count"
LMG08-01,470,0801,3,CAPE,6,0,2,NULL,NULL
LMG08-01,470,0801,8,SOFU,1,0,1,310,NULL
LMG08-01,470,0801,11,SPSK,1,0,2,NULL,NULL
LMG08-01,470,0801,13,WISP,2,0,1,230,NULL
LMG08-01,470,0801,16,TBPR,1,0,1,320,NULL
LMG08-01,470,0801,19,GHAL,1,0,1,230,NULL
LMG08-01,470,0801,25,GHAL,1,0,1,240,NULL
LMG08-01,470,0801,26,WCPE,1,0,2,NULL,NULL
LMG08-01,470,0801,26,WCPE,1,0,0,NULL,S.c.end
LMG08-01,478,0801,2,BBAL,1,0,0,NULL,"Stern Count"
LMG08-01,478,0801,2,CAPE,2,0,0,NULL,NULL
LMG08-01,478,0801,5,WISP,1,0,1,60,NULL
LMG08-01,478,0801,5,CAPE,3,0,2,NULL,NULL
LMG08-01,478,0801,25,WISP,1,0,2,NULL,NULL
LMG08-01,478,0801,27,GIPE,1,0,1,258,S.c.end
LMG08-01,496,0801,2,NULL,NULL,0,NULL,NULL,"Stern Count"
LMG08-01,496,0801,3,LMSA,1,0,1,230,NULL
LMG08-01,496,0801,6,WISP,1,0,1,40,NULL
LMG08-01,496,0801,7,FUSE,1,0,1,40,NULL
LMG08-01,496,0801,7,WISP,1,0,1,220,NULL
LMG08-01,496,0801,8,BBAL,1,0,1,220,NULL
LMG08-01,496,0801,9,GHAL,1,0,1,40,NULL
LMG08-01,496,0801,10,BBAL,1,0,1,150,NULL
LMG08-01,496,0801,19,GHAL,1,0,1,220,NULL
LMG08-01,496,0801,23,WISP,1,0,1,130,"Stern end"
LMG08-01,498,0801,2,NULL,NULL,0,NULL,NULL,"Stern Count - Limited visibility- 200-250m"
LMG08-01,498,0801,4,WISP,1,0,1,135,NULL
LMG08-01,498,0801,5,WISP,1,0,1,225,NULL
LMG08-01,498,0801,8,BBAL,1,0,1,225,NULL
LMG08-01,498,0801,13,BBAL,1,0,1,240,NULL
LMG08-01,498,0801,16,BBAL,1,0,1,225,NULL
LMG08-01,498,0801,17,WISP,1,0,1,40,NULL
LMG08-01,498,0801,19,GHAL,1,0,1,220,NULL
LMG08-01,498,0801,19,BBAL,1,0,1,225,NULL
LMG08-01,498,0801,20,GHAL,1,0,1,230,NULL
LMG08-01,498,0801,21,GHAL,1,0,1,230,NULL
LMG08-01,498,0801,22,GHAL,1,0,1,240,NULL
LMG08-01,498,0801,24,BBAL,1,0,1,340,NULL
LMG08-01,498,0801,27,BBAL,1,0,1,280,"Stern end visibility cleared"
LMG08-01,506,0801,5,NULL,NULL,0,NULL,NULL,"Stern Count"
LMG08-01,506,0801,6,GHAL,1,0,1,170,NULL
LMG08-01,506,0801,8,BBAL,1,0,1,220,NULL
LMG08-01,506,0801,9,GHAL,1,0,1,220,NULL
LMG08-01,506,0801,12,WAAL,1,0,1,200,Juv.
LMG08-01,506,0801,13,WISP,1,0,1,220,NULL
LMG08-01,506,0801,14,BBAL,1,0,1,180,NULL
LMG08-01,506,0801,16,BBAL,1,0,1,130,NULL
LMG08-01,506,0801,17,BBAL,1,0,1,240,NULL
LMG08-01,506,0801,22,GHAL,1,0,1,220,NULL
LMG08-01,506,0801,25,BBAL,1,0,1,220,NULL
LMG08-01,506,0801,27,BBAL,1,0,1,260,NULL
LMG08-01,506,0801,28,NULL,NULL,0,NULL,NULL,"Stern end"
LMG08-01,508,0801,2,BBAL,1,0,1,225,NULL
LMG08-01,508,0801,2,NULL,NULL,0,NULL,NULL,"Stern Count"
LMG08-01,508,0801,5,BBAL,1,0,1,265,NULL
LMG08-01,508,0801,9,BBAL,1,0,NULL,245,NULL
LMG08-01,508,0801,9,BBAL,1,0,1,225,NULL
LMG08-01,508,0801,10,BBAL,1,0,1,235,NULL
LMG08-01,508,0801,11,BBAL,1,0,1,300,NULL
LMG08-01,508,0801,12,BBAL,1,0,1,200,NULL
LMG08-01,508,0801,14,BBAL,1,0,1,230,NULL
LMG08-01,508,0801,17,BBAL,1,0,1,340,NULL
LMG08-01,508,0801,18,BBAL,1,0,1,265,NULL
LMG08-01,508,0801,19,BBAL,1,0,1,310,NULL
LMG08-01,508,0801,22,GHAL,1,0,NULL,230,NULL
LMG08-01,508,0801,23,WISP,1,0,1,40,"Not + id"
LMG08-01,508,0801,24,BBAL,1,0,1,235,NULL
LMG08-01,508,0801,25,GHAL,1,0,1,225,NULL
LMG08-01,508,0801,25,UNAL,2,0,1,210,"Stern end"
LMG08-01,518,0801,3,CAPE,12,0,0,NULL,"Stern Count"
LMG08-01,518,0801,7,SOFU,1,0,2,NULL,NULL
LMG08-01,518,0801,11,GHAL,1,0,1,50,NULL
LMG08-01,518,0801,12,BBAL,1,0,1,140,NULL
LMG08-01,518,0801,15,WISP,6,0,1,60,NULL
LMG08-01,518,0801,18,SOFU,1,0,2,NULL,NULL
LMG08-01,518,0801,27,CAPE,9,0,0,NULL,NULL
LMG08-01,518,0801,28,SOFU,1,0,0,NULL,S.c.end
LMG08-01,533,0801,2,NULL,NULL,0,NULL,NULL,"Stern Count"
LMG08-01,533,0801,3,BBAL,2,0,0,NULL,NULL
LMG08-01,533,0801,3,ANPR,2,0,0,NULL,NULL
LMG08-01,533,0801,4,BBAL,8,0,1,50,NULL
LMG08-01,533,0801,4,GHAL,1,0,1,190,Juv.
LMG08-01,533,0801,5,GHAL,1,0,0,NULL,NULL
LMG08-01,533,0801,6,GHAL,1,0,1,300,NULL
LMG08-01,533,0801,8,ANPR,1,0,1,240,NULL
LMG08-01,533,0801,9,ANPR,2,0,1,250,NULL
LMG08-01,533,0801,10,ANPR,1,0,1,270,NULL
LMG08-01,533,0801,13,ANPR,2,0,1,260,NULL
LMG08-01,533,0801,14,ANPR,1,0,1,190,NULL
LMG08-01,533,0801,14,ANPR,1,0,1,240,NULL
LMG08-01,533,0801,15,ANPR,1,0,1,230,NULL
LMG08-01,533,0801,17,ANPR,4,0,1,255,NULL
LMG08-01,533,0801,18,ANPR,1,0,0,NULL,NULL
LMG08-01,533,0801,19,GHAL,1,0,1,260,NULL
LMG08-01,533,0801,22,CAPE,32,0,0,NULL,NULL
LMG08-01,533,0801,23,BBAL,1,0,0,NULL,NULL
LMG08-01,533,0801,23,BBAL,1,0,0,NULL,NULL
LMG08-01,533,0801,23,ANPR,2,0,1,240,NULL
LMG08-01,533,0801,24,BBAL,1,0,1,270,NULL
LMG08-01,533,0801,24,GHAL,1,0,1,320,Juv.
LMG08-01,533,0801,25,BBAL,3,0,1,95,NULL
LMG08-01,533,0801,25,BBAL,1,0,0,NULL,NULL
LMG08-01,533,0801,26,CAPE,2,0,0,NULL,NULL
LMG08-01,533,0801,27,BBAL,2,0,0,NULL,NULL
LMG08-01,533,0801,28,ANPR,1,0,1,230,NULL
LMG08-01,533,0801,29,GHAL,1,0,0,NULL,Juv.
LMG08-01,533,0801,29,BBAL,1,0,1,260,NULL
LMG08-01,533,0801,30,ANPR,1,0,1,260,NULL
LMG08-01,533,0801,31,BBAL,2,0,0,NULL,NULL
LMG08-01,533,0801,31,BBAL,2,0,0,NULL,NULL
LMG08-01,533,0801,32,GHAL,1,0,0,NULL,Juv.
LMG08-01,533,0801,32,ANPR,1,0,1,275,NULL
LMG08-01,533,0801,33,GHAL,1,0,1,100,NULL
LMG08-01,533,0801,34,WCPE,1,0,2,NULL,NULL
LMG08-01,533,0801,35,WISP,1,0,1,95,NULL
LMG08-01,533,0801,35,BBAL,NULL,0,0,1,NULL
LMG08-01,533,0801,36,GHAL,1,0,0,NULL,"Stern end"
LMG08-01,533,0801,36,GHAL,2,0,0,NULL,NULL
LMG08-01,535,0801,3,BBAL,1,0,1,190,"Stern Count"
LMG08-01,535,0801,5,BBAL,2,0,1,290,NULL
LMG08-01,535,0801,5,ANPR,2,0,1,290,NULL
LMG08-01,535,0801,5,ANPR,1,0,1,240,"Not a + id"
LMG08-01,535,0801,6,BBAL,1,0,1,50,NULL
LMG08-01,535,0801,7,GHAL,1,0,1,320,NULL
LMG08-01,535,0801,8,ANPR,1,0,1,280,NULL
LMG08-01,535,0801,9,BBAL,1,0,1,50,NULL
LMG08-01,535,0801,9,GHAL,1,0,1,350,NULL
LMG08-01,535,0801,11,GHAL,1,0,1,180,NULL
LMG08-01,535,0801,12,BBAL,1,0,0,NULL,NULL
LMG08-01,535,0801,13,WISP,1,0,1,70,NULL
LMG08-01,535,0801,14,ANPR,1,0,1,120,"+ id ?"
LMG08-01,535,0801,16,CAPE,1,0,0,NULL,NULL
LMG08-01,535,0801,16,GHAL,1,0,0,NULL,NULL
LMG08-01,535,0801,17,BBAL,1,0,0,NULL,NULL
LMG08-01,535,0801,17,BLPE,2,0,1,240,NULL
LMG08-01,535,0801,19,CAPE,16,0,0,NULL,NULL
LMG08-01,535,0801,19,LMSA,1,0,1,20,NULL
LMG08-01,535,0801,19,WCPE,1,0,1,300,NULL
LMG08-01,535,0801,21,LMSA,1,0,1,320,NULL
LMG08-01,535,0801,21,BBAL,1,0,1,50,NULL
LMG08-01,535,0801,22,GHAL,1,0,1,320,NULL
LMG08-01,535,0801,23,ANPR,1,0,1,175,NULL
LMG08-01,535,0801,25,ANPR,1,0,1,260,Spp?
LMG08-01,535,0801,27,BLPE,1,0,1,230,NULL
LMG08-01,535,0801,28,GHAL,1,0,0,NULL,NULL
LMG08-01,535,0801,28,ANPR,1,0,1,230,"+ id?"
LMG08-01,535,0801,29,LMSA,1,0,0,NULL,NULL
LMG08-01,535,0801,29,WISP,1,0,1,290,NULL
LMG08-01,535,0801,30,BBAL,1,0,0,NULL,NULL
LMG08-01,535,0801,30,GIPE,1,0,1,290,NULL
LMG08-01,535,0801,32,CAPE,2,0,0,NULL,NULL
LMG08-01,535,0801,32,GHAL,2,0,0,NULL,NULL
LMG08-01,535,0801,33,LMSA,2,0,1,290,NULL
LMG08-01,535,0801,34,CAPE,1,0,0,NULL,NULL
LMG08-01,543,0801,2,LMSA,1,0,0,NULL,S.c.
LMG08-01,543,0801,3,CAPE,16,0,2,NULL,NULL
LMG08-01,543,0801,3,CAPE,1,0,0,NULL,NULL
LMG08-01,543,0801,8,LMSA,1,0,1,300,NULL
LMG08-01,543,0801,10,BBAL,1,0,2,NULL,NULL
LMG08-01,543,0801,10,CAPE,1,0,2,NULL,NULL
LMG08-01,543,0801,12,LMSA,1,0,2,NULL,NULL
LMG08-01,543,0801,14,LMSA,1,0,1,180,NULL
LMG08-01,543,0801,17,LMSA,2,0,2,NULL,NULL
LMG08-01,543,0801,19,BBAL,1,0,1,150,NULL
LMG08-01,543,0801,22,LMSA,1,0,2,NULL,NULL
LMG08-01,543,0801,24,BBAL,1,0,1,160,NULL
LMG08-01,543,0801,28,CAPE,13,0,0,NULL,S.c.end
LMG08-01,544,0801,2,BBAL,1,0,0,NULL,NULL
LMG08-01,544,0801,2,CAPE,10,0,0,NULL,"Stern Count"
LMG08-01,544,0801,2,LMSA,1,0,2,NULL,NULL
LMG08-01,544,0801,3,BBAL,1,0,2,NULL,NULL
LMG08-01,544,0801,4,LMSA,1,0,3,NULL,NULL
LMG08-01,544,0801,5,CAPE,9,0,3,NULL,NULL
LMG08-01,544,0801,8,BBAL,3,0,2,NULL,NULL
LMG08-01,544,0801,8,GHAL,2,0,2,NULL,NULL
LMG08-01,544,0801,11,WISP,1,0,1,60,NULL
LMG08-01,544,0801,15,CAPE,9,0,2,NULL,NULL
LMG08-01,544,0801,20,WISP,1,0,1,140,NULL
LMG08-01,544,0801,23,GHAL,1,0,1,60,NULL
LMG08-01,544,0801,24,GHAL,1,0,1,160,NULL
LMG08-01,544,0801,34,CAPE,17,0,0,NULL,S.c.end
LMG08-01,552,0801,4,BLPE,2,0,1,230,"Not + id"
LMG08-01,552,0801,4,NULL,NULL,0,NULL,NULL,"Stern Count"
LMG08-01,552,0801,11,WISP,1,0,1,50,NULL
LMG08-01,552,0801,24,CAPE,1,0,1,140,NULL
LMG08-01,552,0801,26,NULL,NULL,0,NULL,NULL,"Stern end. Vis became limited towards end"
LMG08-01,561,0801,8,BBAL,3,0,0,NULL,"Stern Count"
LMG08-01,561,0801,8,WISP,1,0,1,137,NULL
LMG08-01,561,0801,11,GHAL,1,0,2,NULL,NULL
LMG08-01,561,0801,12,WCPE,1,0,1,240,NULL
LMG08-01,561,0801,12,WISP,2,0,1,150,NULL
LMG08-01,561,0801,13,GHAL,1,0,2,NULL,NULL
LMG08-01,561,0801,14,BBAL,2,0,2,NULL,NULL
LMG08-01,561,0801,14,GHAL,1,0,2,NULL,NULL
LMG08-01,561,0801,15,GHAL,2,0,2,NULL,NULL
LMG08-01,561,0801,18,ANPR,1,0,2,NULL,NULL
LMG08-01,561,0801,19,WISP,2,0,1,250,NULL
LMG08-01,561,0801,24,ANPR,1,0,1,240,NULL
LMG08-01,561,0801,25,GHAL,1,0,1,250,NULL
LMG08-01,561,0801,25,WISP,1,0,2,NULL,NULL
LMG08-01,561,0801,26,CAPE,1,0,1,250,NULL
LMG08-01,561,0801,27,ANPR,1,0,2,NULL,NULL
LMG08-01,561,0801,28,GHAL,1,0,2,NULL,NULL
LMG08-01,561,0801,29,CAPE,2,0,1,310,NULL
LMG08-01,561,0801,30,WISP,1,0,2,NULL,NULL
LMG08-01,561,0801,31,SOFU,1,0,1,240,NULL
LMG08-01,561,0801,33,BBAL,1,0,2,NULL,NULL
LMG08-01,561,0801,34,BBAL,1,0,0,NULL,S.c.end
LMG08-01,563,0801,1,GHAL,1,0,0,NULL,"Stern Count"
LMG08-01,563,0801,2,GHAL,1,0,1,250,NULL
LMG08-01,563,0801,6,SOFU,1,0,1,320,NULL
LMG08-01,563,0801,7,GHAL,1,0,1,140,NULL
LMG08-01,563,0801,7,GHAL,1,0,1,250,NULL
LMG08-01,563,0801,8,CAPE,2,0,2,NULL,NULL
LMG08-01,563,0801,9,LMSA,1,0,1,250,NULL
LMG08-01,563,0801,10,LMSA,1,0,2,NULL,NULL
LMG08-01,563,0801,14,SOFU,1,0,2,NULL,NULL
LMG08-01,563,0801,18,SOFU,1,0,1,140,NULL
LMG08-01,563,0801,23,CAPE,1,0,1,50,NULL
LMG08-01,563,0801,23,SOFU,1,0,1,50,NULL
LMG08-01,563,0801,24,CAPE,2,0,0,NULL,S.c.end
LMG08-01,571,0801,9,CAPE,3,0,0,NULL,"Stern Count"
LMG08-01,571,0801,10,GHAL,1,0,1,350,Juv.
LMG08-01,571,0801,10,GIPE,1,0,1,170,NULL
LMG08-01,571,0801,10,CAPE,2,0,3,NULL,NULL
LMG08-01,571,0801,11,SOFU,1,0,1,40,NULL
LMG08-01,571,0801,12,CAPE,1,0,0,NULL,NULL
LMG08-01,571,0801,12,CAPE,2,0,0,NULL,NULL
LMG08-01,571,0801,13,SOFU,1,0,1,10,NULL
LMG08-01,571,0801,14,GIPE,1,0,0,NULL,NULL
LMG08-01,571,0801,15,WISP,1,0,1,310,NULL
LMG08-01,571,0801,16,WISP,1,0,1,315,NULL
LMG08-01,571,0801,16,GHAL,1,0,3,NULL,NULL
LMG08-01,571,0801,18,CAPE,3,0,0,NULL,NULL
LMG08-01,571,0801,18,BBAL,1,0,1,350,NULL
LMG08-01,571,0801,19,SOFU,1,0,1,340,NULL
LMG08-01,571,0801,20,WISP,130,0,1,NULL,NULL
LMG08-01,571,0801,21,SOFU,1,0,1,210,NULL
LMG08-01,571,0801,21,SOFU,2,0,1,305,NULL
LMG08-01,571,0801,21,SOFU,NULL,0,1,130,NULL
LMG08-01,571,0801,21,WISP,1,0,1,210,NULL
LMG08-01,571,0801,24,CAPE,4,0,0,NULL,NULL
LMG08-01,571,0801,25,GHAL,1,0,1,135,NULL
LMG08-01,571,0801,26,SOFU,1,0,0,NULL,NULL
LMG08-01,571,0801,27,SOFU,1,0,1,140,NULL
LMG08-01,571,0801,28,GHAL,1,0,1,320,NULL
LMG08-01,571,0801,29,BBAL,2,0,1,125,NULL
LMG08-01,571,0801,30,WISP,1,0,1,155,NULL
LMG08-01,571,0801,31,UNAL,1,0,1,100,NULL
LMG08-01,571,0801,31,GHAL,1,0,1,190,NULL
LMG08-01,571,0801,32,GHAL,12,0,3,NULL,NULL
LMG08-01,571,0801,34,BBAL,9,0,3,NULL,NULL
LMG08-01,571,0801,34,GHAL,1,0,1,320,NULL
LMG08-01,571,0801,34,LMSA,NULL,0,3,NULL,NULL
LMG08-01,571,0801,35,GHAL,1,0,1,250,NULL
LMG08-01,571,0801,35,SOFU,1,0,1,50,NULL
LMG08-01,571,0801,36,SOFU,1,0,1,20,NULL
LMG08-01,571,0801,36,BBAL,1,0,1,320,NULL
LMG08-01,571,0801,36,SOFU,1,0,0,NULL,NULL
LMG08-01,571,0801,37,GHAL,1,0,0,NULL,NULL
LMG08-01,571,0801,38,BBAL,1,0,0,NULL,NULL
LMG08-01,571,0801,39,GHAL,1,0,0,NULL,Juv
LMG08-01,571,0801,39,SOFU,1,0,0,NULL,NULL
LMG08-01,571,0801,40,BBAL,2,0,0,NULL,NULL
LMG08-01,571,0801,41,SOFU,2,0,0,NULL,NULL
LMG08-01,571,0801,41,WISP,1,0,6,NULL,NULL
LMG08-01,571,0801,45,SOFU,1,0,3,NULL,NULL
LMG08-01,571,0801,46,GHAL,1,0,0,NULL,NULL
LMG08-01,571,0801,48,BBAL,1,0,0,NULL,"Stern end"
LMG08-01,573,0801,3,GHAL,2,0,0,NULL,NULL
LMG08-01,573,0801,3,CAPE,8,0,0,NULL,"Stern Count"
LMG08-01,573,0801,4,WISP,1,0,1,330,NULL
LMG08-01,573,0801,4,ANPR,1,0,1,330,NULL
LMG08-01,573,0801,6,ANPR,1,0,1,320,NULL
LMG08-01,573,0801,6,CAPE,10,0,0,NULL,NULL
LMG08-01,573,0801,7,SOFU,1,0,1,210,NULL
LMG08-01,573,0801,8,GHAL,1,0,1,10,NULL
LMG08-01,573,0801,9,WISP,1,0,1,320,NULL
LMG08-01,573,0801,9,BBAL,1,0,0,NULL,NULL
LMG08-01,573,0801,10,WISP,1,0,1,320,NULL
LMG08-01,573,0801,11,BBAL,1,0,1,50,NULL
LMG08-01,573,0801,12,ANPR,1,0,1,330,NULL
LMG08-01,573,0801,13,SOFU,1,0,1,235,NULL
LMG08-01,573,0801,14,GHAL,3,0,3,NULL,NULL
LMG08-01,573,0801,15,GHAL,1,0,1,330,NULL
LMG08-01,573,0801,16,GHAL,1,0,1,325,NULL
LMG08-01,573,0801,17,SOFU,1,0,1,325,NULL
LMG08-01,573,0801,19,GIPE,1,0,1,325,NULL
LMG08-01,573,0801,20,WISP,1,0,1,145,NULL
LMG08-01,573,0801,21,GHAL,26,0,3,NULL,NULL
LMG08-01,573,0801,23,SOFU,6,0,3,NULL,NULL
LMG08-01,573,0801,23,BBAL,5,0,3,NULL,NULL
LMG08-01,573,0801,24,WISP,1,0,1,315,NULL
LMG08-01,573,0801,25,ANPR,1,0,1,320,NULL
LMG08-01,573,0801,25,GHAL,1,0,NULL,315,NULL
LMG08-01,573,0801,28,GHAL,1,0,0,NULL,NULL
LMG08-01,573,0801,29,GHAL,1,0,1,150,NULL
LMG08-01,573,0801,29,GIPE,1,0,0,NULL,NULL
LMG08-01,573,0801,30,SOFU,1,0,1,140,NULL
LMG08-01,573,0801,31,CAPE,1,0,1,140,NULL
LMG08-01,573,0801,32,WISP,1,0,1,140,NULL
LMG08-01,573,0801,32,WISP,1,0,1,50,NULL
LMG08-01,573,0801,33,GHAL,4,0,0,NULL,"All juv."
LMG08-01,573,0801,34,GHAL,2,0,0,NULL,"Stern end"
LMG08-01,581,0801,2,GHAL,3,0,0,NULL,"Stern Count"
LMG08-01,581,0801,3,WCPE,1,0,0,NULL,"Stern Count"
LMG08-01,581,0801,4,GHAL,3,0,2,NULL,NULL
LMG08-01,581,0801,5,WISP,2,0,1,220,NULL
LMG08-01,581,0801,8,CAPE,1,0,1,240,NULL
LMG08-01,581,0801,8,GHAL,2,0,1,60,NULL
LMG08-01,581,0801,14,GHAL,1,0,2,NULL,NULL
LMG08-01,581,0801,17,GHAL,1,0,1,320,NULL
LMG08-01,581,0801,19,CAPE,1,0,2,NULL,NULL
LMG08-01,581,0801,19,GHAL,1,0,1,310,NULL
LMG08-01,581,0801,22,CAPE,3,0,1,310,NULL
LMG08-01,581,0801,23,BBAL,1,0,1,240,NULL
LMG08-01,581,0801,23,WISP,1,0,1,230,NULL
LMG08-01,581,0801,24,WISP,1,0,1,240,NULL
LMG08-01,581,0801,24,BBAL,1,0,1,240,NULL
LMG08-01,581,0801,-1412,CAPE,1,0,0,NULL,S.c.end
LMG08-01,583,0801,2,NULL,NULL,0,NULL,NULL,"Stern Count"
LMG08-01,583,0801,5,WISP,1,0,1,50,NULL
LMG08-01,583,0801,6,SOFU,1,0,1,60,NULL
LMG08-01,583,0801,6,CAPE,2,0,2,NULL,NULL
LMG08-01,583,0801,16,CAPE,2,0,1,320,NULL
LMG08-01,583,0801,23,WISP,1,0,1,120,NULL
LMG08-01,583,0801,27,NULL,NULL,0,NULL,NULL,S.c.end
LMG08-01,591,0801,3,GHAL,1,0,1,135,"Stern Count"
LMG08-01,591,0801,4,GHAL,1,0,1,125,NULL
LMG08-01,591,0801,6,CAPE,1,0,0,NULL,NULL
LMG08-01,591,0801,10,SOFU,1,0,0,NULL,NULL
LMG08-01,591,0801,11,GHAL,1,0,1,150,NULL
LMG08-01,591,0801,14,CAPE,2,0,0,NULL,NULL
LMG08-01,591,0801,22,GHAL,6,0,3,NULL,NULL
LMG08-01,591,0801,23,BBAL,2,0,3,NULL,NULL
LMG08-01,591,0801,23,LMSA,1,0,1,50,NULL
LMG08-01,591,0801,23,BBAL,2,0,3,NULL,NULL
LMG08-01,591,0801,29,SOFU,2,0,0,NULL,NULL
LMG08-01,591,0801,29,GHAL,12,0,3,NULL,NULL
LMG08-01,591,0801,33,NULL,NULL,0,NULL,NULL,"Stern end"
LMG08-01,593,0801,2,SOFU,1,0,0,NULL,NULL
LMG08-01,593,0801,2,NULL,NULL,0,NULL,NULL,"Stern Count"
LMG08-01,593,0801,4,CAPE,2,0,0,NULL,NULL
LMG08-01,593,0801,7,WAAL,1,0,1,230,NULL
LMG08-01,593,0801,8,BBAL,1,0,1,50,NULL
LMG08-01,593,0801,9,WISP,1,0,1,320,NULL
LMG08-01,593,0801,12,WISP,1,0,1,50,NULL
LMG08-01,593,0801,14,SOFU,2,0,0,NULL,NULL
LMG08-01,593,0801,16,WISP,1,0,1,140,NULL
LMG08-01,593,0801,21,BBAL,1,0,1,50,NULL
LMG08-01,593,0801,25,NULL,NULL,0,NULL,NULL,"Stern end"
LMG08-01,602,0801,15,NULL,NULL,0,NULL,NULL,"Stern Count"
LMG08-01,602,0801,16,GHAL,1,0,1,330,NULL
LMG08-01,602,0801,24,SOFU,1,0,1,330,NULL
LMG08-01,602,0801,25,CAPE,12,0,0,NULL,NULL
LMG08-01,602,0801,25,GHAL,1,0,1,330,NULL
LMG08-01,602,0801,32,CAPE,15,0,0,NULL,NULL
LMG08-01,602,0801,42,GHAL,1,0,1,320,NULL
LMG08-01,602,0801,47,ANPE,1,0,1,320,NULL
LMG08-01,602,0801,48,NULL,NULL,0,NULL,NULL,"Stern end"
LMG08-01,604,0801,2,NULL,NULL,0,NULL,NULL,"Stern Count"
LMG08-01,604,0801,3,GHAL,1,0,1,320,NULL
LMG08-01,604,0801,4,ANPR,1,0,1,320,"Not a +  id"
LMG08-01,604,0801,11,ANPR,1,0,1,175,"Not a + id"
LMG08-01,604,0801,13,GHAL,1,0,1,50,Juv.
LMG08-01,604,0801,13,BBAL,1,0,1,320,NULL
LMG08-01,604,0801,22,GHAL,1,0,1,230,NULL
LMG08-01,604,0801,23,GHAL,1,0,1,150,NULL
LMG08-01,604,0801,25,BBAL,1,0,1,290,NULL
LMG08-01,604,0801,26,BBAL,1,0,1,40,NULL
LMG08-01,604,0801,27,GHAL,1,0,1,60,NULL
LMG08-01,604,0801,29,ANPR,1,0,1,220,"Stern end"
LMG08-01,604,0801,NULL,NULL,NULL,0,NULL,NULL,"Stern Count"
LMG08-01,606,0801,2,WISP,1,0,2,NULL,"Fighting wind"
LMG08-01,606,0801,3,CAPE,7,0,0,NULL,NULL
LMG08-01,606,0801,5,GHAL,1,0,1,245,NULL
LMG08-01,606,0801,14,GHAL,1,0,1,280,NULL
LMG08-01,606,0801,20,GHAL,3,0,3,NULL,NULL
LMG08-01,606,0801,21,BBAL,1,0,0,NULL,"Stern end"
LMG08-01,606,0801,21,BBAL,1,0,3,NULL,NULL
LMG08-01,606,0801,21,GHAL,1,0,3,NULL,NULL
